nome_prodotto,marca,descrizione,url_immagine
GSR 18V-65 Professional Trapano avvitatore a batteria,Bosch,"Affronta con facilità le applicazioni di foratura più impegnative grazie alla coppia migliorata di 63 Nm
Compatto e maneggevole negli spazi stretti, con una lunghezza della testa di soli 166 mm
Il KickBack Control inseribile consente all’utilizzatore di mantenere il controllo e lavorare in sicurezza
Massimizza l’illuminazione dell’area di lavoro grazie alle due luci integrate
Prestazioni potenti grazie al resistente motore brushless e alla robusta trasmissione",https://www.bosch-professional.com/it/it/ocsmedia/512254-54/application-image/1434x828/trapano-avvitatore-a-batteria-gsr-18v-65-06019n3233.png
GCM 18V-216 D Professional Troncatrice radiale a batteria BITURBO,Bosch,"Prestazioni di taglio pari a quelle degli utensili a filo, grazie alla trasmissione BITURBO Brushless
Controllo agevole anche dei pezzi lunghi durante il taglio
Maggiore praticità e versatilità anche nei tagli più impegnativi, grazie alla funzione Doppia inclinazione",https://www.bosch-professional.com/it/it/ocsmedia/402434-54/application-image/1434x828/troncatrice-radiale-a-batteria-biturbo-gcm-18v-216-d-0601b51000.png
GSB 18V-65 Professional Trapani-avvitatori con percussione a batteria,Bosch,"Affronta con facilità le applicazioni di foratura più impegnative grazie alla coppia migliorata di 65 Nm
Compatto e maneggevole negli spazi stretti, con una lunghezza della testa di soli 175 mm
Il KickBack Control inseribile consente all’utilizzatore di mantenere il controllo e lavorare in sicurezza
Massimizza l’illuminazione dell’area di lavoro grazie alle due luci integrate
Prestazioni potenti grazie al resistente motore brushless e alla robusta trasmissione",https://www.bosch-professional.com/it/it/ocsmedia/483742-54/application-image/1434x828/trapani-avvitatori-con-percussione-a-batteria-gsb-18v-65-06019n3301.png
GAS 18V-10 L Professional Aspiratore a batteria,Bosch,"Tecnologia Rotational Airflow, per prevenire l’intasamento dei filtri e per un’aspirazione costante ed efficiente
Struttura compatta e leggera, per agevolare il trasporto e lo stivaggio
La concezione priva di sacchetto e i numerosi accessori (in dotazione) lo rendono ideale per un’ampia gamma di applicazioni, a secco e a umido",https://www.bosch-professional.com/it/it/ocsmedia/376113-54/application-image/1434x828/aspiratore-a-batteria-gas-18v-10-l-06019c6302.png
GBH 18V-36 C Professional Martello perforatore a batteria BITURBO con sistema SDS max,Bosch,"Eccezionale compattezza: molto più compatto rispetto a qualsiasi altro martello SDS max sul mercato
Massima potenza e grande leggerezza: martello BITURBO Brushless con batteria ProCORE18V, per una potenza del colpo massima da ben 7,0 Joule e soli 6,1 kg di peso
Utensile intelligente: interfaccia di comando e Bluetooth Connectivity, avviamento graduale e pulsante di bloccaggio, per tassellatura continuativa",https://www.bosch-professional.com/it/it/ocsmedia/377196-54/application-image/1434x828/martello-perforatore-a-batteria-biturbo-con-sistema-sds-max-gbh-18v-36-c-0611915001.png
GOP 18V-28 Professional Utensile multifunzione a batteria,Bosch,"Superiore interfaccia Starlock della geometria tridimensionale ottimizzata senza gioco, per un trasferimento diretto della potenza
luce LED illumina le aree di lavoro, migliorando la visibilità anche al buio
La funzione Snap In consente una rapida e semplice sostituzione degli accessori",https://www.bosch-professional.com/it/it/ocsmedia/286343-54/application-image/1434x828/utensile-multifunzione-a-batteria-gop-18v-28-06018b6001.png
GSS 18V-10 Professional Levigatrice orbitale a batteria,Bosch,"Utensile compatto e con appoggio palmare ergonomico, per un impiego semplice e pratico
Utensile durevole, grazie alla robusta piastra in metallo
Platorello in espanso con fissaggio a strappo, per sostituire agevolmente il foglio abrasivo",https://www.bosch-professional.com/it/it/ocsmedia/379334-54/application-image/1434x828/levigatrice-orbitale-a-batteria-gss-18v-10-06019d0202.png
GBH 18V-26 Professional Martello perforatore a batteria con attacco SDS plus,Bosch,"Dispositivo di aspirazione opzionale GDE 18V-16 Professional integrato, una valida soluzione indipendente con filtro HEPA
KickBack Control ed Electronic Precision Control per una migliore maneggevolezza dell’utensile ed una maggiore protezione dell’utilizzatore
Raggiunge una potenza del colpo pari a 2,6 Joule, per una foratura rapida ed elevata capacità di asportazione dello scalpello",https://www.bosch-professional.com/it/it/ocsmedia/299250-54/application-image/1434x828/martello-perforatore-a-batteria-con-attacco-sds-plus-gbh-18v-26-0611909001.png
GSR 18V-55 Professional Trapano avvitatore a batteria,Bosch,"Potente e resistente: prestazioni da ben 55 Nm e 1800 giri/min, per la massima efficienza su legno e metallo
Robusto mandrino Roehm in metallo da 13 mm, per un ideale trasferimento di potenza in foratura ed avvitamento
Motore brushless, per una maggiore durevolezza ed una superiore autonomia della batteria",https://www.bosch-professional.com/it/it/ocsmedia/393930-54/application-image/1434x828/trapano-avvitatore-a-batteria-gsr-18v-55-06019h5203.png
GSB 18V-21 Professional Trapani battenti – Avvitatori a batteria,Bosch,"Coppia di serraggio da 55 Nm nei materiali duri, adeguata per le più comuni applicazioni di foratura e foratura/avvitamento
Affidabilità e durevolezza per l’impiego professionale quotidiano, grazie alla carcassa ingranaggi interamente in metallo e al sistema Electronic Cell Protection
Design professionale e mandrino autoserrante da 13 mm, per un lavoro di qualità",https://www.bosch-professional.com/it/it/ocsmedia/379236-54/application-image/1434x828/trapani-battenti-avvitatori-a-batteria-gsb-18v-21-06019h1176.png
GSA 18V-LI C Professional Sega universale a batteria,Bosch,"Maneggevolezza e riduzione delle vibrazioni per un funzionamento più fluido
Il motore potente permette un avanzamento rapido durante le operazioni di taglio
Il sistema senza attrezzi SDS Bosch assicura una rapida e facile sostituzione della lama",https://www.bosch-professional.com/it/it/ocsmedia/299833-54/application-image/1434x828/sega-universale-a-batteria-gsa-18v-li-c-06016a5001.png
GSB 18V-55 Professional Trapani battenti – Avvitatori a batteria,Bosch,"Potente e resistente: prestazioni da 55 Nm e 1800 giri/min, per la massima efficienza su legno, metallo e muratura
Robusto mandrino Roehm in metallo da 13 mm, per un ideale trasferimento di potenza in foratura ed avvitamento
Motore brushless, per una grande durevolezza ed una superiore autonomia della batteria",https://www.bosch-professional.com/it/it/ocsmedia/379257-54/application-image/1434x828/trapani-battenti-avvitatori-a-batteria-gsb-18v-55-06019h5303.png
GST 18V-LI B Professional Seghetto alternativo a batteria,Bosch,"Impugnatura a staffa con levetta di regolazione del numero di giri, per un pratico ed ottimale controllo sull’utensile
Sistema senza attrezzi SDS Bosch, per sostituire la lama con facilità
La potenza dei 18 Volt, per un rapido avanzamento del lavoro",https://www.bosch-professional.com/it/it/ocsmedia/286341-54/application-image/1434x828/seghetto-alternativo-a-batteria-gst-18v-li-b-06015a6101.png
GWX 18V-10 SC Professional Smerigliatrice angolare a batteria con sistema X-LOCK,Bosch,"Potenza pari a quella di una smerigliatrice a filo da 1000 Watt, grazie al potente motore brushless ed alla batteria con tecnologia ProCORE18V
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
Funzione Bluetooth Connectivity, per impostare l’utensile tramite l’app Toolbox; interfaccia di comando, per un feedback attivo dall’utensile",https://www.bosch-professional.com/it/it/ocsmedia/377298-54/application-image/1434x828/smerigliatrice-angolare-a-batteria-con-sistema-x-lock-gwx-18v-10-sc-06017b0400.png
GAS 18V-1 Professional Aspiratore a batteria,Bosch,"Maneggevolezza ideale: compattezza, manovrabilità, libertà dell’alimentazione a batteria, e svuotamento rapido e facile del contenitore per la polvere
Numerosi accessori permettono flessibilità e un’ampia gamma di operazioni di pulizia
Mobilità e facilità di trasporto: può essere comodamente riposto nella valigetta L-BOXX",https://www.bosch-professional.com/it/it/ocsmedia/376112-54/application-image/1434x828/aspiratore-a-batteria-gas-18v-1-06019c6200.png
GSA 18V-32 Professional Sega universale a batteria,Bosch,"Esclusiva impugnatura ergonomica ed interruttore extra-lungo, per un migliore controllo in caso di lavori sopra testa o in spazi ristretti
Il motore brushless eroga la potenza di un utensile a filo con la libertà di un utensile a batteria
Vibrazioni minime durante l’uso assicurano un lavoro senza sforzi",https://www.bosch-professional.com/it/it/ocsmedia/377142-54/application-image/1434x828/sega-universale-a-batteria-gsa-18v-32-06016a8109.png
GSA 18V-LI Professional Sega universale a batteria,Bosch,"La lunga durata della batteria permette di eseguire oltre 100 tagli in travi di abete rosso di dimensioni fino a 100 x 100 mm, assicurando un rapido avanzamento del lavoro
Il sistema Electronic Motor Protection assicura una lunga durata
Il sistema senza attrezzi SDS Bosch assicura una rapida e facile sostituzione della lama",https://www.bosch-professional.com/it/it/ocsmedia/299831-54/application-image/1434x828/sega-universale-a-batteria-gsa-18v-li-060164j007.png
GLI 18V-2200 C Professional Lampada da cantiere a batteria,Bosch,"La potente illuminazione a LED raggiunge i 2200 Lumen, per una visibilità ottimale
Protetto da polvere e spruzzi d’acqua, grazie alla resistente copertura della batteria con grado di protezione IP 64
Pratico comando tramite smartphone, per regolare la luminosità a distanza in modo semplice e veloce; 2 livelli di luminosità, 5 regolazioni dell’angolazione",https://www.bosch-professional.com/it/it/ocsmedia/375968-54/application-image/1434x828/lampada-da-cantiere-a-batteria-gli-18v-2200-c-0601446501.png
GDR 18V-160 Professional Avvitatore a massa battente a batteria,Bosch,"Struttura ergonomica, per un impiego pratico e preciso
Coppia elevata, per offrire efficienza e praticità, anche negli impieghi gravosi
Velocità e coppia elevate, per un rapido ed efficiente avanzamento del lavoro",https://www.bosch-professional.com/it/it/ocsmedia/376019-54/application-image/1434x828/avvitatore-a-massa-battente-a-batteria-gdr-18v-160-06019g5104.png
GBL 18V-120 Professional Soffiatore a batteria,Bosch,"Velocità dell’aria fino a 270 km/h, per pulizie di grande efficienza
Per eseguire pulizie in cantiere, liberare fori dalla polvere ed altri versatili impieghi
Struttura compatta e ben bilanciata, per un migliore controllo",https://www.bosch-professional.com/it/it/ocsmedia/291710-54/application-image/1434x828/soffiatore-a-batteria-gbl-18v-120-06019f5100.png
GCG 18V-600 Professional Incollatrice a batteria,Bosch,"Agevole controllo del flusso di materiale: regolazione della velocità su 9 livelli con interruttore a levetta
Lavoro rapido anche con collanti altamente viscosi, grazie alla forza di espulsione da 3,5 kN ed all’avanzamento massimo (a vuoto) di 7 mm/sec
Nessuno sgocciolamento, né traboccamento di materiale: la funzione d’inversione automatica dello stantuffo interrompe la pressione al rilascio dell’interruttore a levetta",https://www.bosch-professional.com/it/it/ocsmedia/375954-54/application-image/1434x828/incollatrice-a-batteria-gcg-18v-600-06019c4001.png
GGS 18V-23 LC Professional Smerigliatrice assiale a batteria,Bosch,"Un nuovo livello di potenza, equivalente ad un utensile da 1.000 W: più potente delle normali smerigliatrici assiali a filo, grazie al motore brushless ad alte prestazioni
Perfetto controllo sull’utensile: funzioni Drop Control, KickBack Control e freno; è inoltre disponibile una versione con PROtection switch (interruttore PROtection)
Massima praticità, grazie alla predisposizione per funzione Connectivity e alla ridotta circonferenza dell’impugnatura, per una comoda maneggevolezza",https://www.bosch-professional.com/it/it/ocsmedia/377340-54/application-image/1434x828/smerigliatrice-assiale-a-batteria-ggs-18v-23-lc-0601229100.png
GLI 18V-1200 C Professional Lampada da cantiere a batteria,Bosch,"I 12 potenti LED raggiungono i 1200 Lumen, per una visibilità ottimale
Protetto da polvere e spruzzi d’acqua, grazie alla resistente copertura della batteria con grado di protezione IP 64
Pratico comando tramite smartphone, per regolare la luminosità a distanza in modo semplice e veloce; 2 livelli di luminosità, 5 posizioni d’appoggio",https://www.bosch-professional.com/it/it/ocsmedia/375966-54/application-image/1434x828/lampada-da-cantiere-a-batteria-gli-18v-1200-c-0601446700.png
GLI 18V-1900 Professional Lampada da cantiere a batteria,Bosch,"La potente illuminazione a LED raggiunge i 1900 Lumen, per una visibilità ottimale
2 livelli di luminosità, 5 versatili regolazioni dell’angolazione e attacco filettato per treppiede da 5/8"", per adattarla ad ogni situazione
Ideale per illuminare intere aree di lavoro per un’intera giornata lavorativa",https://www.bosch-professional.com/it/it/ocsmedia/375967-54/application-image/1434x828/lampada-da-cantiere-a-batteria-gli-18v-1900-0601446400.png
GLI 18V-300 Professional Lampada da cantiere a batteria,Bosch,"Con gancio per appenderla e 5 regolazioni dell’angolazione, per un’illuminazione versatile
Grazie alla sua struttura e ai 6 potenti LED, è ideale per illuminare spazi ristretti
Struttura ergonomica ed impugnatura Softgrip, per un impiego pratico",https://www.bosch-professional.com/it/it/ocsmedia/375970-54/application-image/1434x828/lampada-da-cantiere-a-batteria-gli-18v-300-06014a1100.png
GWS 18V-15 C Professional Smerigliatrice angolare a batteria BITURBO,Bosch,"Tagli più rapidi del 50% e maggiore asportazione di metallo rispetto alle nostre precedenti smerigliatrici a batteria, grazie alla nuova tecnologia BITURBO Brushless
Definisce nuovi standard di sicurezza e tutela della salute, grazie alle esclusive tecnologie KickBack Control e Drop Control, basate su sensori, e all'Intelligent Brake System
Grande praticità: utensile equipaggiabile con modulo Bluetooth Connectivity",https://www.bosch-professional.com/it/it/ocsmedia/379661-54/application-image/1434x828/smerigliatrice-angolare-a-batteria-biturbo-gws-18v-15-c-06019h6000.png
GWS 18V-15 SC Professional Smerigliatrice angolare a batteria BITURBO,Bosch,"La tecnologia BITURBO Brushless assicura eccellenti prestazioni a batteria, equivalenti a quelle di un utensile a filo da 1500 W
3 livelli di velocità predefiniti, modulo Bluetooth adattabile per un massimo di 6 impostazioni di velocità personalizzate
Grande praticità: impostazione personalizzata del numero di giri, tramite interfaccia di comando e Bluetooth Connectivity
Freno intelligente, KickBack Control, Drop Control, avviamento graduale e Vibration Control",https://www.bosch-professional.com/it/it/ocsmedia/379664-54/application-image/1434x828/smerigliatrice-angolare-a-batteria-biturbo-gws-18v-15-sc-06019h6100.png
GWX 18V-15 SC Professional Smerigliatrice angolare a batteria BITURBO con sistema X-LOCK,Bosch,"La tecnologia BITURBO Brushless assicura eccellenti prestazioni a batteria, equivalenti a quelle di un utensile a filo da 1500 W
3 livelli di velocità predefiniti, modulo Bluetooth adattabile per un massimo di 6 impostazioni di velocità personalizzate
Freno X-Brake superveloce, X-LOCK, KickBack Control, Drop Control, avviamento graduale e Vibration Control",https://www.bosch-professional.com/it/it/ocsmedia/379694-54/application-image/1434x828/smerigliatrice-angolare-a-batteria-biturbo-con-sistema-x-lock-gwx-18v-15-sc-06019h6500.png
ProCORE18V 4.0Ah Professional Batteria ricaricabile,Bosch,"Nuova tecnologia delle celle, per le stesse prestazioni delle normali batterie da 4,0 Ah, ma con dimensioni e peso inferiori
La tecnologia COOLPACK 2.0 consente una migliore dissipazione del calore, per il 135% di durata in più rispetto alle batterie standard
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/395625-54/application-image/1434x828/batteria-ricaricabile-procore18v-4-0ah-1600a016gb.png
ProCORE18V 8.0Ah Professional Batteria ricaricabile,Bosch,"La modernissima tecnologia delle celle, assieme alla gestione intelligente della batteria, consente fino all’87% di potenza in più rispetto alle batterie convenzionali
La tecnologia COOLPACK 2.0 consente una migliore dissipazione del calore, per il 135% di durata in più rispetto alle batterie standard
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/395626-54/application-image/1434x828/batteria-ricaricabile-procore18v-8-0ah-1600a016gk.png
ProCORE18V 12.0Ah Professional Batteria ricaricabile,Bosch,"Capacità e prestazioni ai massimi livelli, per applicazioni che richiedano massima durata e la potenza degli utensili a filo
La tecnologia COOLPACK 2.0 consente una migliore dissipazione del calore, per il 135% di durata in più rispetto alle batterie standard
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/395624-54/application-image/1434x828/batteria-ricaricabile-procore18v-12-0ah-1600a016gu.png
GBA 18V 5.0Ah Professional Batteria ricaricabile,Bosch,"Superiore capacità, per il 25% di autonomia in più rispetto al modello 18V 4.0Ah Professional
La tecnologia COOLPACK migliora la dissipazione del calore verso l’esterno della batteria, per una maggiore durata ed autonomia
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/458332-54/application-image/1434x828/batteria-ricaricabile-gba-18v-5-0ah-1600a002u5.png
GAX 18V-30 Professional Caricabatteria,Bosch,"Caricabatteria a doppio collegamento con corrente di carica da 3 A: un collegamento per 10,8/12 V e uno per 14,4/18 V
Caricabatteria USB supplementare integrato: per ricaricare velocemente il vostro smart device ad una corrente di carica da 2,1 A
Caricabatteria sequenziale per tutte le batterie Bosch Professional da 12 V e 18 V",https://www.bosch-professional.com/it/it/ocsmedia/245049-54/application-image/1434x828/caricabatteria-gax-18v-30-1600a011a9.png
GBA 18V 2.0Ah Professional Batteria ricaricabile,Bosch,"Il peso ridotto consente un lavoro confortevole, soprattutto con i trapani-avvitatori
La tecnologia COOLPACK migliora la dissipazione del calore verso l’esterno della batteria, per una maggiore durata ed autonomia
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/395622-54/application-image/1434x828/batteria-ricaricabile-gba-18v-2-0ah-1600z00036.png
2 batterie ProCORE18V 4.0Ah + caricabatteria GAL 18V-40 Professional Starter Set,Bosch,"Compatta e leggera: le stesse prestazioni di una batteria standard da 18 V e 4,0 Ah, grazie alla nostra modernissima tecnologia delle celle
Il compatto caricabatteria GAL 18V-40 ricarica la batteria ProCORE18V 4.0Ah fino all’80% in appena 48 minuti.
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/398922-54/application-image/1434x828/starter-set-2-batterie-procore18v-4-0ah-caricabatteria-gal-18v-40-1600a01ba3.png
2 x ProCORE18V 8.0Ah + GAL 18V-160 C Professional Starter Set,Bosch,"87% di potenza in più rispetto alle batterie convenzionali, grazie alla modernissima tecnologia delle celle e alla gestione intelligente della batteria Bosch
Ricarica ultrarapida: una batteria ProCORE18V 8.0Ah viene ricaricata fino al 50% in 15 minuti e fino all’80% in 26 minuti, in modalità Power Boost
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/398912-54/application-image/1434x828/starter-set-2-x-procore18v-8-0ah-gal-18v-160-c-1600a016gp.png
2 batterie GBA 18V 5.0Ah + caricabatteria GAL 1880 CV Professional Starter Set,Bosch,"Batteria 5.0Ah, per il 25% di autonomia in più rispetto al modello GBA 18V 4.0Ah
Ricarica rapida, grazie al caricabatteria GAL 1880 CV: bastano appena 35 minuti per ricaricare la batteria GBA 18V 5.0Ah fino all’80%
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/398883-54/application-image/1434x828/starter-set-2-batterie-gba-18v-5-0ah-caricabatteria-gal-1880-cv-1600a00b8j.png
2 x ProCORE18V 12.0Ah + GAL 18V-160 C Professional Starter Set,Bosch,"L’87% di potenza in più rispetto alle batterie convenzionali, ideale per gli impieghi prolungati
Ricarica ultrarapida: una batteria ProCORE18V 12.0Ah viene ricaricata fino al 50% in 22 minuti e fino all’80% in 36 minuti, in modalità Power Boost
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/398931-54/application-image/1434x828/starter-set-2-x-procore18v-12-0ah-gal-18v-160-c-1600a016gy.png
1 batterie GBA 18V 4.0Ah + caricabatteria GAL 18V-40 Professional Starter Set,Bosch,"La batteria GBA 18V 4.0Ah consente una superiore autonomia agli utensili da 18 V
Per ricaricare la GBA 18V 4.0Ah bastano appena 65 minuti, con il caricabatteria GAL 18V-40
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/375992-54/application-image/1434x828/starter-set-1-batterie-gba-18v-4-0ah-caricabatteria-gal-18v-40-1600a01b9y.png
2 batterie GBA 18V 4.0Ah + caricabatteria GAL 18V-40 Professional Starter Set,Bosch,"Batteria da 18 V e 4,0 Ah, dalla maggiore autonomia, per tutti gli utensili della categoria da 18 V
Eccezionale velocità di ricarica per tutte le batterie da 18 V: ricarica all’80% una batteria standard da 18 V e 4,0 Ah in soli 48 minuti
Retrocompatibilità fino al 2008: tutte le nostre batterie sono compatibili con gli utensili Bosch Professional, nuovi e preesistenti, nella stessa categoria di tensione",https://www.bosch-professional.com/it/it/ocsmedia/375998-54/application-image/1434x828/starter-set-2-batterie-gba-18v-4-0ah-caricabatteria-gal-18v-40-1600a019s0.png
1 batterie ProCORE18V 4.0Ah + caricabatteria GAL 18V-40 Professional Starter Set,Bosch,"La nuova tecnologia delle celle consente le stesse prestazioni di una batteria standard da 18 V e 4,0 Ah, con dimensioni e peso inferiori
Eccezionale velocità di ricarica per tutte le batterie da 18 V: ricarica all’80% una batteria ProCORE18V 4.0Ah in soli 48 minuti
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/317845-54/application-image/1434x828/starter-set-1-batterie-procore18v-4-0ah-caricabatteria-gal-18v-40-1600a01u7u.png
GAL 18V-40 Professional Caricabatteria,Bosch,"Compatto: grazie alla concezione moderna, spicca per compattezza
Grazie alla corrente di carica da 4 A, ricarica la batteria GBA 18V 4.0Ah fino all’80% in appena 48 minuti e la batteria GBA 18V 2.0Ah fino all’80% in 24 minuti
Compatibile con tutte le batterie del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/395620-54/application-image/1434x828/caricabatteria-gal-18v-40-1600a019rj.png
GAL 18V-160 C Professional Caricabatteria,Bosch,"Il caricabatteria da 18 V più rapido al mondo: ricarica da 0 all’80% una batteria ProCORE18V 8.0Ah in soli 32 minuti
Il modulo Bluetooth Connectivity consente di gestire le modalità di ricarica tramite smartphone e fornisce dettagliate informazioni sullo «stato di salute» della batteria
Compatibile con tutte le batterie del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/395617-54/application-image/1434x828/caricabatteria-gal-18v-160-c-1600a019s5.png
GAL 1880 CV Professional Caricabatteria,Bosch,"Caricabatteria rapido con corrente di carica da 8 A: ricarica una batteria ProCORE18V 5.5Ah fino all’80% in appena 35 minuti
Le batterie 18V durano più a lungo grazie al sistema Active Air Cooling, ottimizzato per le batterie standard GBA
Compatibile con tutte le batterie del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/205534-54/application-image/1434x828/caricabatteria-gal-1880-cv-1600a00b8g.png
GBA 18V 4.0Ah Professional Batteria ricaricabile,Bosch,"La batteria offre 100% di autonomia in più rispetto al modello 18V 2.0Ah, grazie alla superiore capacità
La tecnologia COOLPACK migliora la dissipazione del calore verso l’esterno della batteria, per una maggiore durata ed autonomia
Compatibile con tutti gli utensili e tutti i caricabatteria del Bosch Professional 18V System e della AMPShare Alliance",https://www.bosch-professional.com/it/it/ocsmedia/458318-54/application-image/1434x828/batteria-ricaricabile-gba-18v-4-0ah-1600z00038.png
GFF 18V-22 Professional Fresatrice per tasselli piatti,Bosch,"Massima mobilità durante il taglio grazie al funzionamento a batteria
Comoda e precisa, grazie alla regolazione variabile della profondità, dell’altezza e dell’angolo di fresatura, alla funzione di immersione dolce, alle guide angolari in alluminio e all’indicazione della posizione di taglio
Maggiore protezione sul posto di lavoro con meno polvere, grazie all’interfaccia diretta dell’attacco per la polvere con il sacchetto raccoglipolvere o l’aspiratore",https://www.bosch-professional.com/it/it/ocsmedia/414345-54/application-image/1434x828/fresatrice-per-tasselli-piatti-gff-18v-22-0601620101.png
GBH 18V-24 C Professional Martello perforatore a batteria con attacco SDS plus,Bosch,"Maggiore protezione dell’utilizzatore, grazie alle funzioni KickBack Control e Vibration Control
La pratica interfaccia di comando integrata informa sugli stati dell’utensile e consente di cambiare agevolmente modalità
La Bluetooth Connectivity consente un’agevole connessione all’app Bosch Toolbox, per una rapida personalizzazione delle impostazioni",https://www.bosch-professional.com/it/it/ocsmedia/375133-54/application-image/1434x828/martello-perforatore-a-batteria-con-attacco-sds-plus-gbh-18v-24-c-0611923001.png
GST 18V-125 B Professional Seghetto alternativo a batteria,Bosch,"La struttura robusta e il motore brushless assicurano un’eccellente autonomia e una maggiore durevolezza
Questo seghetto alternativo a batteria con impugnatura a staffa offre un rapporto qualità/prezzo ottimale nel suo segmento
È un utensile intuitivo e focalizzato sulle funzioni principali, come ad esempio l’alloggiamento lama SDS, il LED, l’oscillazione su 4 livelli o la preselezione della velocità",https://www.bosch-professional.com/it/it/ocsmedia/395815-54/application-image/1434x828/seghetto-alternativo-a-batteria-gst-18v-125-b-06015b3000.png
GSS 18V-13 Professional Levigatrice orbitale a batteria,Bosch,"Controllo ottimale, grazie all’accurata ergonomia e all’eccellente bilanciamento
Rapido avanzamento del lavoro, grazie al motore brushless e al Bosch Professional 18V System
Impiego intuitivo, grazie ai tre platorelli intercambiabili",https://www.bosch-professional.com/it/it/ocsmedia/384010-54/application-image/1434x828/levigatrice-orbitale-a-batteria-gss-18v-13-06019l0101.png
GOP 18V-34 Professional Utensile multifunzione,Bosch,"Snap-In: sostituzione della lama in pochi secondi – non sono necessari utensili aggiuntivi e non si rischia di perdere il perno di fissaggio
Vibration Control: riduce in modo significativo le vibrazioni forti (50% in meno rispetto alla versione precedente) per lavorare senza affaticarsi
Impugnatura sottile dalla circonferenza di soli 180 mm: consente un migliore controllo dell’utensile e assicura il massimo comfort durante il lavoro",https://www.bosch-professional.com/it/it/ocsmedia/432968-54/application-image/1434x828/utensile-multifunzione-gop-18v-34-06018g2000.png
GSR 18V-45 Professional Trapano avvitatore a batteria,Bosch,"Motore brushless con coppia massima di 45 Nm e velocità di rotazione di 1900 giri/min
Robusto mandrino in metallo da 13 mm, per un efficiente trasferimento della coppia
Il motore brushless ad alta efficienza prolunga le ore di lavoro e la durata dell’utensile
Struttura leggera, grazie alla lunghezza della testa di soli 159 mm; clip da cintura, per trasportarlo con facilità",https://www.bosch-professional.com/it/it/ocsmedia/371024-54/application-image/1434x828/trapano-avvitatore-a-batteria-gsr-18v-45-06019k3201.png
GDX 18V-200 Professional Avvitatore a massa battente a batteria,Bosch,"Attacco utensile 2 in 1 con attacco esagonale da 1/4"" ed esterno quadro da 1/2"", per garantire versatilità nella più ampia gamma di applicazioni
Motore brushless con coppia di serraggio da 200 Nm e coppia di distacco da 350 Nm, per un’eccellente autonomia della batteria e una lunga durata
Migliore controllo del numero di giri e della coppia, grazie alla levetta di regolazione del numero di giri",https://www.bosch-professional.com/it/it/ocsmedia/398048-54/application-image/1434x828/avvitatore-a-massa-battente-a-batteria-gdx-18v-200-06019j2205.png
GBH 18V-28 C Professional Martello perforatore a batteria con attacco SDS plus,Bosch,"Motore brushless e massa battente con potenza del colpo da 3,3 J, per prestazioni di prim’ordine
Funzioni KickBack Control e Vibration Control, per una maggiore protezione dell’utilizzatore
Perfetto controllo e l’impostazione più adatta per qualsiasi applicazione, grazie alle tre diverse modalità di lavoro (Automatica, Preferita, Materiali teneri)",https://www.bosch-professional.com/it/it/ocsmedia/385761-54/application-image/1434x828/martello-perforatore-a-batteria-con-attacco-sds-plus-gbh-18v-28-c-0611920001.png
GBH 18V-22 Professional Martello perforatore a batteria con attacco SDS plus,Bosch,"Maggiore comfort e minore fatica durante la foratura, anche nei lavori a soffitto
Foratura a percussione agevole, grazie all’aspiratore con fissaggio a scatto espressamente concepito
Lavoro senza interruzioni, grazie alla migliore autonomia",https://www.bosch-professional.com/it/it/ocsmedia/415207-54/application-image/1434x828/martello-perforatore-a-batteria-con-attacco-sds-plus-gbh-18v-22-0611924001.png
