name,brand,description,price,image_url,product_page_url
GLOBO PER LAMPIONE ANTIURTO - BIANCO LATTE,Papillon,"portalampada in ceramica: E27
grado di protezione: IP45",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_15378_83870_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5777/desc/
GLOBO PER LAMPIONE ANTIURTO - FUMÉ,Papillon,"portalampada in ceramica: E27
grado di protezione: IP45",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_15379_83873_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5778/desc/
BRACCIO PER LAMPIONE,Papillon,per lampada globo,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_14622_83876-cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5780/desc/
PALO PER LAMPIONE Ø 60MM,Papillon,per lampada globo,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_15456_83878_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5781/desc/
BASE PER PALO LAMPIONE Ø 60MM,Papillon,N/A,N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_15455_83877_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5782/desc/
FARETTO,Papillon,"per esterni - con picchetto
struttura in alluminio
colore bianco
diffusore in vetro
portalampada: GU 10
lampada esclusa
grado di protezione: IP65
dimensione: Ø 6x32 cm",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_16525_83846_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5991/desc/
FARETTO,Papillon,"per esterni - con picchetto
alluminio pressofuso
diffusore in vetro trasparente
Portalampada in porcellana: GU 10
accessori di montaggio inclusi
lampada esclusa
colore nero
grado di protezione: IP67
dimensione: Ø9,2x33,5 cm",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_15402_83829_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5766/desc/
FARETTO CALPESTABILE DA INCASSO,Papillon,"Rivestimento in acciaio inox
portalampada: GU 10
diffusore in vetro
lampada non inclusa
grado di protezione: IP67
dimensione: Ø12x14,2 cm",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_15401_83828_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5762/desc/
LAMPADA DA TAVOLO - LUCE A LED,Papillon,"interruttore touch dimmerabile
lumen: 220
temperatura colore: 3000 K
grado di protezione: IP65
batteria: litio 3,7V 2x2200 mAh
dimensioni: 38x11,4 cm
base in metallo con pad antiscivolo
corpo lampada in alluminio",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_15404_83852_83853_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5767/desc/
CATENA LUMINOSA PORTALAMPADE,Papillon,"lunghezza catena: 10 m
attacco portalampada: E27
numero sorgenti luminose: 10
lunghezza cavo alimentazione: 1,5 m
grado di protezione: IP54
prolungabile
lampadine non in dotazione",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_16292_83939_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5847/desc/
LAMPADE SOLARI,Papillon,"ricarica con luce solare durante il giorno e accensione automatica alla sera
installazione facile e veloce, nessun cablaggio richiesto
materiale corpo in plastica - colore nero
tecnologia LED
batteria NI-MH AA
con picchetto
dimensione: Ø 10,5 x 38 H cm
grado di protezione: IP44",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_16043_83827_t_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5990/desc/
LAMPADE SOLARI,Papillon,"ricarica con luce solare durante il giorno e accensione automatica alla sera
installazione facile e veloce, nessun cablaggio richiesto
materiale corpo in metallo inossidabile
tecnologia LED
batteria NI-MH AA
con picchetto
dimensione: Ø 12,5 x 38 H cm
grado di protezione: IP44",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_16042_83826_t_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5989/desc/
TORCIA IN BAMBÙ CON LUCE SOLARE,Papillon,"Ricarica con luce solare durante il giorno e accensione automatica alla sera
installazione facile e veloce, nessun cablaggio richiesto
batteria al litio: 18650 - 1200 mAh
altezza: 120 cm
grado di protezione: IP44",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_16069_83857_t_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/6012/desc/
STIVALI GINOCCHIO PVC - OB E SRA,Papillon,"colore verde
EN ISO 20347:2012",N/A,https://papillon.ferritalia.it/image_resizer.php?target=400&img=%2Farchivio%2FCAT%2FMOD_13953_83398_cat.jpg,https://papillon.ferritalia.it/dettaglio-prodotto/modello/5629/desc/
