nome_prodotto,marca,descrizione,url_immagine
Lama per sega circolare Expert for Wood per seghe a batteria Per seghe circolari a batteria portatili,Bosch,"L'intaglio extra-sottile riduce il consumo energetico
Gli angoli aggressivi dei denti consentono prestazioni di taglio regolari
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/303857-82/product-image/720x410/lama-per-sega-circolare-expert-for-wood-per-seghe-a-batteria-2867413.png
Lama per sega circolare Expert for Wood Per seghe circolari a filo da banco,Bosch,"I denti Extra Hard MicroteQ sono prodotti in proprio da Bosch in grane in metallo duro estremamente resistenti per una lunga durata
Il rivestimento ProteQtion previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/203145-82/product-image/720x410/lama-per-sega-circolare-expert-for-wood-2867806.png
"Set di seghe a tazza da comporre in proprio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Disponibile in due versioni: per profondità di taglio inferiori a 45 mm e fino a 60 mm
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/126900-82/product-image/720x410/valigetta-vuota-per-set-di-seghe-a-tazza-per-dotazione-personale-2608580883.png
"Lama per sega circolare Expert for Wood Per sezionatrici verticali, Per seghe circolari a filo da banco",Bosch,"I denti con Extra Hard Dura Technology sono realizzati internamente da Bosch con grana in metallo duro resistente che consente prestazioni elevate.
Intagli anti-vibrazioni per tagli particolarmente morbidi, riduzione significativa del rumore e delle vibrazioni
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/165486-82/product-image/720x410/lama-per-sega-circolare-expert-for-wood-2867843.png
"Set seghe a tazza HSS bi-metallico universali, 9 pz. Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Configurazione dei denti (listello Vario) ideale per forare il materiale dolcemente senza inceppamenti.
Realizzata in HSS bi-metallico con lega di cobalto all'8% per una lunga vita utile.",https://www.bosch-professional.com/it/it/ocsmedia/91429-82/product-image/720x410/set-di-seghe-a-tazza-bimetalliche-hss-per-elettricisti-da-9-pz-20-68-mm-2608580868.png
Lama per sega circolare Expert for Wood per seghe a batteria Per seghe circolari a batteria da banco,Bosch,"L'intaglio extra-sottile riduce il consumo energetico
Gli angoli aggressivi dei denti consentono prestazioni di taglio regolari
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/303895-82/product-image/720x410/lama-per-sega-circolare-expert-for-wood-per-seghe-a-batteria-2867560.png
"Sega a tazza bimetallica Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Configurazione dei denti (listello Vario) ideale per forare il materiale dolcemente senza inceppamenti.
Realizzata in HSS bi-metallico con lega di cobalto all'8% per una lunga vita utile.
Per l'uso con seghe a tazza con filetto con profondità di taglio di 44 mm",https://www.bosch-professional.com/it/it/ocsmedia/173761-82/product-image/720x410/sega-a-tazza-bimetallica-2868256.png
Lama per sega circolare Expert for Wood per seghe a batteria Per troncatrici circolari a batteria,Bosch,"L'intaglio extra-sottile riduce il consumo energetico
Gli angoli aggressivi dei denti consentono prestazioni di taglio regolari
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/303898-82/product-image/720x410/lama-per-sega-circolare-expert-for-wood-per-seghe-a-batteria-2867561.png
Lama per sega circolare Expert for Construct Wood Per seghe circolari a filo portatili,Bosch,"Denti Microteq realizzati in durevoli grane in metallo duro prodotti da Bosch, design/larghezza denti per ottime prestazioni e lunga durata
Intagli anti-vibrazioni per tagli particolarmente morbidi, riduzione significativa del rumore e delle vibrazioni
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/199022-82/product-image/720x410/lama-per-sega-circolare-expert-for-construct-wood-2867805.png
Lama per sega circolare portatile Expert for Laminated Panel Per seghe circolari a filo portatili,Bosch,"Combinazione di metallo duro/denti ATB per superfici lisce che richiedono poca o nessuna levigatura e per una lunga durata
Durata rafforzata dal rivestimento Proteqtion che previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/203165-82/product-image/720x410/lama-per-sega-circolare-portatile-expert-for-laminated-panel-2867557.png
"Lame per seghe circolari da banco Expert for Laminated Panel Per sezionatrici verticali, Per seghe circolari a filo da banco",Bosch,"I denti con Extra Hard Dura Technology sono realizzati internamente da Bosch con grana in metallo duro resistente che consente prestazioni elevate.
Intagli anti-vibrazioni per tagli particolarmente morbidi, riduzione significativa del rumore e delle vibrazioni
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/165488-82/product-image/720x410/lame-per-seghe-circolari-da-banco-expert-for-laminated-panel-2867844.png
"Lame per seghe circolari da banco Expert for Laminated Panel Per sezionatrici verticali, Per seghe circolari a filo da banco",Bosch,"I denti con Extra Hard Dura Technology sono realizzati internamente da Bosch con grana in metallo duro resistente che consente prestazioni elevate.
Intagli anti-vibrazioni per tagli particolarmente morbidi, riduzione significativa del rumore e delle vibrazioni
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/161631-82/product-image/720x410/lama-per-sega-circolare-expert-for-laminated-panel-2608642518.png
Lama per sega circolare Expert for High Pressure Laminate Per seghe circolari a filo portatili,Bosch,"I denti Extra Hard MicroteQ (prodotti in proprio da Bosch) sono realizzati in grana in metallo duro resistente per resistere alle condizioni estreme
I denti Extra Hard MicroteQ (prodotti in proprio da Bosch) sono realizzati in grana in metallo duro resistente per resistere alle condizioni estreme
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/199016-82/product-image/720x410/lama-per-sega-circolare-expert-for-high-pressure-laminate-2867558.png
Lama per sega circolare Expert for High Pressure Laminate Per troncatrici circolari a filo,Bosch,"I denti Extra Hard MicroteQ (prodotti in proprio da Bosch) sono realizzati in grana in metallo duro resistente per resistere alle condizioni estreme
I denti Extra Hard MicroteQ (prodotti in proprio da Bosch) sono realizzati in grana in metallo duro resistente per resistere alle condizioni estreme
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/234158-82/product-image/720x410/lama-per-sega-circolare-expert-for-high-pressure-laminate-2867559.png
Lama per sega circolare Expert for High Pressure Laminate Per seghe circolari a filo da banco,Bosch,"I denti Extra Hard MicroteQ (prodotti in proprio da Bosch) sono realizzati in grana in metallo duro resistente per resistere alle condizioni estreme
I denti Extra Hard MicroteQ (prodotti in proprio da Bosch) sono realizzati in grana in metallo duro resistente per resistere alle condizioni estreme
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/249525-82/product-image/720x410/lama-per-sega-circolare-expert-for-high-pressure-laminate-2867443.png
Lama per sega circolare Expert for Multi Material Per troncatrici circolari a filo,Bosch,"Denti Microteq (produzione propria) realizzati in durevoli grane in metallo duro e con una forma resistente sono ideali per l'uso universale
Le prestazioni sono rafforzate dal rivestimento Proteqtion che previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/165480-82/product-image/720x410/lama-per-sega-circolare-expert-for-multi-material-2867411.png
"Set seghe a tazza, 8 pz. Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Disponibile in diversi diametri: adattatore e punte di centraggio inclusi
Una combinazione di denti di diverse dimensioni offre un'elevata velocità di foratura e risultati puliti",https://www.bosch-professional.com/it/it/ocsmedia/183824-82/product-image/720x410/set-di-seghe-a-tazza-25-68-mm-da-8-pz-1609200243.png
Lama per sega circolare Expert for Sandwich Panel Per seghe circolari a filo portatili,Bosch,"Forma speciale dei denti per taglio agevole di lamiere d'acciaio con collegamento tra gli strati di acciaio e isolamento
Denti Microteq realizzati in durevoli grane di metallo duro (prodotti in proprio da Bosch). Il rivestimento Proteqtion previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/242964-82/product-image/720x410/lama-per-sega-circolare-expert-for-sandwich-panel-2867442.png
"Set seghe a tazza, 7 pz. Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Disponibile in diversi diametri: adattatore e punte di centraggio inclusi
Una combinazione di denti di diverse dimensioni offre un'elevata velocità di foratura e risultati puliti",https://www.bosch-professional.com/it/it/ocsmedia/173937-82/product-image/720x410/set-seghe-a-tazza-7-pz-2868540.png
"Set seghe a tazza, 6 pz. Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Disponibile in diversi diametri: adattatore e punte di centraggio inclusi
Una combinazione di denti di diverse dimensioni offre un'elevata velocità di foratura e risultati puliti",https://www.bosch-professional.com/it/it/ocsmedia/183832-82/product-image/720x410/set-di-seghe-a-tazza-46-81-mm-da-6-pz-2608584063.png
"Sega a tazza Pro Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Disponibile in diversi diametri: adattatore e punte di centraggio inclusi
Denti temprati progettati per applicazioni in vari materiali ed elevata praticità d'uso.
Con mandrino integrato",https://www.bosch-professional.com/it/it/ocsmedia/393580-82/product-image/720x410/sega-a-tazza-2608584139.png
Lama per sega circolare Expert for Stainless Steel per seghe a batteria Per corone a secco portatili a batteria,Bosch,"L'intaglio extra-sottile riduce il consumo energetico
Denti ResisteQ realizzati da compositi metallici avanzati per garantire un'estrema resistenza all'usura
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/303913-82/product-image/720x410/lama-per-sega-circolare-expert-for-stainless-steel-per-seghe-a-batteria-136x1-5-1-2x20-t30-2608644530.png
Lama per sega circolare Expert for Aluminum Per seghe circolari a filo portatili,Bosch,"I denti Extra Hard MicroteQ realizzati internamente da Bosch in durevoli grane in metallo duro aumentano durata e prestazioni
Le prestazioni sono rafforzate dal rivestimento ProteQtion che previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/203153-82/product-image/720x410/lama-per-sega-circolare-expert-for-aluminum-2867412.png
Lama per sega circolare Expert for Aluminum Per troncatrici circolari a filo,Bosch,"I denti Extra Hard MicroteQ realizzati internamente da Bosch in durevoli grane in metallo duro aumentano durata e prestazioni
Le prestazioni sono rafforzate dal rivestimento ProteQtion che previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/203157-82/product-image/720x410/lama-per-sega-circolare-expert-for-aluminum-2867440.png
Lama per sega circolare Expert for Aluminum Per seghe circolari a filo da banco,Bosch,"I denti Extra Hard MicroteQ realizzati internamente da Bosch in durevoli grane in metallo duro aumentano durata e prestazioni
Le prestazioni sono rafforzate dal rivestimento ProteQtion che previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/203159-82/product-image/720x410/lama-per-sega-circolare-expert-for-aluminum-2867441.png
"Sistema Power Change Plus Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Il codolo rinforzato fornisce tolleranze migliori, offrendo un gioco ridotto e una maggiore precisione
Consente una guida migliore grazie alla punta di centraggio
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/290338-82/product-image/720x410/mandrino-pc-plus-3-8-8-7-mm-incl-trapano-hss-co-o-7-15x65-mm-2608594256.png
Lama per sega circolare Expert for Aluminium per seghe a batteria Per seghe circolari a batteria portatili,Bosch,"L'intaglio extra-sottile riduce il consumo energetico
I denti in metallo duro MicroteQ garantiscono una lunga durata e prestazioni superiori per applicazioni nei metalli non ferrosi
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/303929-82/product-image/720x410/lama-per-sega-circolare-expert-for-aluminium-per-seghe-a-batteria-2867563.png
"Sistema Power Change Plus Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Il codolo rinforzato fornisce tolleranze migliori, offrendo un gioco ridotto e una maggiore precisione
Consente una guida migliore grazie alla punta di centraggio
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/290362-82/product-image/720x410/sistema-power-change-plus-2868498.png
Lama per sega circolare Expert for Aluminium per seghe a batteria Per troncatrici circolari a batteria,Bosch,"L'intaglio extra-sottile riduce il consumo energetico
I denti in metallo duro MicroteQ garantiscono una lunga durata e prestazioni superiori per applicazioni nei metalli non ferrosi
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/303942-82/product-image/720x410/lama-per-sega-circolare-expert-for-aluminium-per-seghe-a-batteria-2867565.png
"Sistema Power Change Plus Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Il codolo rinforzato fornisce tolleranze migliori, offrendo un gioco ridotto e una maggiore precisione
Consente una guida migliore grazie alla punta di centraggio
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/286773-82/product-image/720x410/sistema-power-change-plus-2867726.png
Lama per sega circolare Expert for Steel Per corone a secco portatili a filo,Bosch,"I denti Extra Hard MicroteQ prodotti internamente da Bosch realizzati in grana in metallo duro altamente resistente offrono prestazioni elevate.
Le prestazioni sono rafforzate dal rivestimento ProteQtion che previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/179349-82/product-image/720x410/lama-per-sega-circolare-expert-for-steel-2867416.png
"Mandrini Power Change Plus Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Il codolo rinforzato fornisce tolleranze migliori, offrendo un gioco ridotto e una maggiore precisione
Consente una guida migliore grazie alla punta di centraggio
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/286809-82/product-image/720x410/mandrini-power-change-plus-2867727.png
Lama per sega circolare Expert for Steel Per frese angolari a secco con filo,Bosch,"I denti Extra Hard MicroteQ prodotti internamente da Bosch realizzati in grana in metallo duro altamente resistente offrono prestazioni elevate.
Le prestazioni sono rafforzate dal rivestimento ProteQtion che previene la corrosione e riduce l'attrito
Forature con o senza anelli di riduzione per adattarsi a diverse dimensioni",https://www.bosch-professional.com/it/it/ocsmedia/179353-82/product-image/720x410/lama-per-sega-circolare-expert-for-steel-2867439.png
"Punte di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La punta di centraggio pratica fori in un'ampia varietà di materiali
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/290287-82/product-image/720x410/punta-di-centraggio-plus-hss-g-o-7-15x85-mm-2608594254.png
"Punte di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La punta di centraggio pratica fori in un'ampia varietà di materiali
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/290288-82/product-image/720x410/punta-di-centraggio-plus-hss-co-o-7-15x85-mm-2608594255.png
Lama per seghetto alternativo T 118 AF Flexible for Metal Per seghetti alternativi,Bosch,"Denti ondulati fresati ideali per tagliare la lamiera
Bimetallo, listello in HSS temprato con corpo in HCS estremamente elastico per ridurre il rischio di rottura
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353517-82/product-image/720x410/lama-per-seghetto-alternativo-t-118-af-2608634991.png
"Punte di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La punta di centraggio pratica fori in un'ampia varietà di materiali
Da utilizzare con il mandrino autoserrante Bosch Power Change:",https://www.bosch-professional.com/it/it/ocsmedia/178497-82/product-image/720x410/punte-di-centraggio-2867829.png
Lama per seghetto alternativo T 118 BF Flexible for Metal Per seghetti alternativi,Bosch,"Denti ondulati fresati ideali per tagliare la lamiera
Bimetallo, listello in HSS temprato con corpo in HCS estremamente elastico per ridurre il rischio di rottura
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353524-82/product-image/720x410/lama-per-seghetto-alternativo-t-118-bf-flexible-for-metal-2867360.png
Lama per seghetto alternativo T 318 AF Flexible for Metal Per seghetti alternativi,Bosch,"Denti ondulati fresati ideali per tagliare tubi e profili di metallo
Bimetallo, listello in HSS temprato con corpo in HCS estremamente elastico per ridurre il rischio di rottura
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353713-82/product-image/720x410/lama-per-seghetto-alternativo-t-318-af-flexible-for-metal-2867355.png
"Punte di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La punta di centraggio pratica fori in un'ampia varietà di materiali
Da utilizzare con il mandrino autoserrante Bosch Power Change:",https://www.bosch-professional.com/it/it/ocsmedia/168908-82/product-image/720x410/punta-di-centraggio-hss-g-2608584676.png
Lama per seghetto alternativo T 318 BF Flexible for Metal Per seghetti alternativi,Bosch,"Denti ondulati fresati ideali per tagliare tubi e profili di metallo
Bimetallo, listello in HSS temprato con corpo in HCS estremamente elastico per ridurre il rischio di rottura
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353714-82/product-image/720x410/lama-per-seghetto-alternativo-t-318-bf-flexible-for-metal-2867356.png
"Set di dadi adattatori Power Change, 6 pz Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Adattatori per seghe a tazza di varie marche, tra cui Starrett, Bahco e Lenox
Contiene due adattatori per diametro 14-30 mm e quattro adattatori per diametro 32-210 mm",https://www.bosch-professional.com/it/it/ocsmedia/184009-82/product-image/720x410/set-di-dadi-adattatori-power-change-6-pz-2608584682.png
"Prolunga esagonale per seghe a tazza Per trapani a percussione/avvitatori a impulsi, Per trapani/avvitatori rotanti",Bosch,"Prolunga da 300 mm ideale per la foratura di pareti e pavimenti
Idoneo per l'uso con tutti i trapani avvitatori a filo o a batteria
Codolo esagonale per un collegamento saldo e la massima trasmissione della coppia nei mandrini a tre ganasce e nei portautensili a esagono interno da ¼""",https://www.bosch-professional.com/it/it/ocsmedia/183379-82/product-image/720x410/prolunga-esagonale-per-seghe-a-tazza-2868531.png
"Punte di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La punta di centraggio pratica fori in un'ampia varietà di materiali
Per l'uso con seghe a tazza con filetto con profondità di taglio di 44 mm",https://www.bosch-professional.com/it/it/ocsmedia/181163-82/product-image/720x410/punta-di-centraggio-hss-g-2608596119.png
"Adattatore esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Idoneo per l'uso con tutti i trapani avvitatori a filo o a batteria
Per l'uso con seghe a tazza con filetto con profondità di taglio di 44 mm",https://www.bosch-professional.com/it/it/ocsmedia/181228-82/product-image/720x410/adattatore-esagonale-2868814.png
Adattatore SDS plus Per martelli perforatori,Bosch,"Consente l'uso delle seghe a tazza nei martelli SDS plus con arresto della percussione
Per l'uso con seghe a tazza con filetto con profondità di taglio di 44 mm",https://www.bosch-professional.com/it/it/ocsmedia/181637-82/product-image/720x410/adattatore-sds-plus-2609390035.png
"Punta di centraggio HSS Co Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Il design migliorato e completamente rinnovato consente una maggiore durata e velocità di foratura superiori.
La nuova guida cilindrica consente una maggiore precisione
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/290289-82/product-image/720x410/punta-di-centraggio-plus-hss-co-o-7-15x65-mm-2608594257.png
"Punte di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"La punta di centraggio pratica fori in un'ampia varietà di materiali
Per l'uso con seghe a tazza con filetto con profondità di taglio di 44 mm",https://www.bosch-professional.com/it/it/ocsmedia/168847-82/product-image/720x410/punta-di-centraggio-hss-g-2608596295.png
Lame per seghetto T 150 RIFF Special for Ceramics Per seghetti alternativi,Bosch,"Grana fine in metallo duro concepita per sottili tagli di rifinitura in materiali abrasivi a base di ceramica
Listello con corpo in HCS estremamente elastico con Carbide Technology ideale per tagliare materiali molto impegnativi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353513-82/product-image/720x410/lama-per-seghetto-alternativo-t-150-rf-2608633105.png
"Adattatore esagonale Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Idoneo per l'uso con tutti i trapani avvitatori a filo o a batteria
Per l'uso con seghe a tazza con filetto con profondità di taglio di 44 mm",https://www.bosch-professional.com/it/it/ocsmedia/181636-82/product-image/720x410/adattatore-esagonale-2892188.png
Adattatore SDS plus Per martelli perforatori,Bosch,"Consente l'uso delle seghe a tazza nei martelli SDS plus con arresto della percussione
Per l'uso con seghe a tazza con filetto con profondità di taglio di 44 mm",https://www.bosch-professional.com/it/it/ocsmedia/181638-82/product-image/720x410/adattatore-sds-plus-2609390036.png
Lama seghetto T 113 A Special for Soft Material Per seghetti alternativi,Bosch,"Tagliente affilato studiato per garantire risultati puliti
Lama in acciaio al carbonio per eseguire tagli in diversi tipi di materiali morbidi non abrasivi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353518-82/product-image/720x410/lama-per-seghetto-alternativo-t-113-a-2608635177.png
Lama per seghetto alternativo T 144 D Speed for Wood Per seghetti alternativi,Bosch,"L'affilata dentatura rettificata stradata aumenta la velocità di taglio
La lama in acciaio al carbonio è ideale per eseguire tagli nel legno tenero e in materiali legnosi non abrasivi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353701-82/product-image/720x410/lama-per-seghetto-alternativo-t-144-d-speed-for-wood-2867297.png
Lama per seghetto alternativo T 344 D Speed for Wood Per seghetti alternativi,Bosch,"L'affilata dentatura rettificata stradata aumenta la velocità di taglio
La lama in acciaio al carbonio è ideale per eseguire tagli nel legno tenero e in materiali legnosi non abrasivi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353722-82/product-image/720x410/lama-per-seghetto-alternativo-t-344-d-speed-for-wood-2867349.png
Lama per seghetto alternativo T 744 D Speed for Wood Per seghetti alternativi,Bosch,"L'affilata dentatura rettificata stradata aumenta la velocità di taglio
La lama HCS consente di eseguire tagli nel legno tenero e in materiali legnosi non abrasivi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353537-82/product-image/720x410/lama-per-seghetto-alternativo-t-744-d-2608663314.png
Lama per seghetto alternativo T 244 D Speed for Wood Per seghetti alternativi,Bosch,"L'affilata dentatura rettificata stradata aumenta la velocità di taglio
La lama a larghezza ridotta è ottimizzata per i tagli curvi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353703-82/product-image/720x410/lama-per-seghetto-alternativo-t-244-d-speed-for-wood-2867298.png
Lama per seghetto alternativo T 111 C Basic for Wood Per seghetti alternativi,Bosch,"La dentatura stradata fresata è ideale per i tagli che non prevedono particolari requisiti
La lama in acciaio al carbonio è ideale per eseguire tagli nel legno tenero e in materiali legnosi non abrasivi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353506-82/product-image/720x410/lama-per-seghetto-alternativo-t-111-c-basic-for-wood-2867252.png
Lama per sega universale S 123 XF Progressor for Metal Per seghe universali,Bosch,"Il passo dei denti progressivo consente tagli rapidi in materiali di diversa densità
Lama BIM studiata per il taglio di tubi e profili in acciaio di resistenza normale
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/209416-82/product-image/720x410/lama-per-sega-universale-s-123-xf-progressor-for-metal-2867594.png
Lama per sega universale S 522 AF Flexible for Metal Per seghe universali,Bosch,"Passo dei denti molto fine e design ondulato consentono tagli senza fatica e scorrevoli in materiale sottile
Lama BIM studiata per una lunga durata nel taglio di lamiera d'acciaio di resistenza normale
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/349135-82/product-image/720x410/lama-per-sega-universale-s-522-af-flexible-for-metal-2867446.png
Lama per seghetto alternativo T 119 BO Basic for Wood Per seghetti alternativi,Bosch,"La dentatura fresata ondulata è ideale per i tagli che non prevedono particolari requisiti
La lama a larghezza ridotta è particolarmente indicata per i tagli curvi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353721-82/product-image/720x410/lama-per-seghetto-alternativo-t-119-bo-basic-for-wood-2867299.png
Lama per sega universale S 922 AF Flexible for Metal Per seghe universali,Bosch,"Passo dei denti molto fine e dentatura ondulata consentono tagli scorrevoli
Lama BIM studiata per una lunga durata nel taglio di materiali in acciaio di resistenza normale
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/349124-82/product-image/720x410/lama-per-sega-universale-s-922-af-flexible-for-metal-2867467.png
Lama per seghetto alternativo T 234 X Progressor for Wood Per seghetti alternativi,Bosch,"La geometria denti con passo progressivo consente l'utilizzo della lama con materiali di diversa densità
La geometria denti ""giapponese"" a spaziatura variabile con corpo rastremato e dente rettificato offre tagli puliti
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353707-82/product-image/720x410/lama-per-seghetto-alternativo-t-234-x-progressor-for-wood-2867350.png
Lama per sega universale S 1122 AF Flexible for Metal Per seghe universali,Bosch,"La lunghezza di 225 mm e lo spessore standard del materiale di 0,9 mm consentono tagli a filo eccellenti
Tagli senza fatica e scorrevoli nell'acciaio dolce grazie al passo denti molto fine (1 mm) e al design ondulato
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/349123-82/product-image/720x410/lama-per-sega-universale-s-1122-af-2608656018.png
Lama per seghetto alternativo T 101 B Clean for Wood Per seghetti alternativi,Bosch,"I denti rettificati con corpo rastremato offrono risultati impeccabili
La lama in acciaio al carbonio è ideale per eseguire tagli nel legno tenero e in materiali legnosi non abrasivi
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/353501-82/product-image/720x410/lama-per-seghetto-alternativo-t-101-b-clean-for-wood-2867904.png
Lama per sega universale S 522 EF Flexible for Metal Per seghe universali,Bosch,"Il passo dei denti ridotto (1,4 mm) taglia lamiere degli spessori più comuni
Lama BIM studiata per una lunga durata nel taglio di lamiera d'acciaio di resistenza normale
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/349162-82/product-image/720x410/lama-per-sega-universale-s-522-ef-flexible-for-metal-2867466.png
