name,brand,description,price,image_url,product_page_url
BSE 14-3 100,SAIT,"Macchina satinatrice 1400 watt - Ø max utensile 125 mm, Con regolazione di velocità
Elettronica a microprocessore: preselezione del numero di giri, stabilizzazione del numero di giri tramite dinamo tachimetrica, avviamento progressivo, arresto dell’avviamento, protezione contro il sovraccarico e controllo della temperatura.• Modulo elettronico completamente incapsulato per evitare i danni causati da polveri e detriti di lavorazione. La triplice protezione degli avvolgimenti riduce l’usura del motore assicurando una maggiore durata.• Cuffia di protezione regolabile: per prodotti fino a Ø 125 mm.• Interruttore unipolare.• Arresto dell’albero porta accessorio.",N/A,https://www.sait-abr.com/73453-large_default/rotativa-mafx-w.jpg,https://www.sait-abr.com/it/flex/2797-36764-rotativa-mafx-w.html#/35408-prodotto-rotativa_lg1704vr_rv
SAITDIAM D-VEL 100 W (WET),SAIT,"Disco autoaggrappante, alto rendimento per la lavorazione di graniti, marmi, pietra. Utilizzo ad umido.N° di giri consigliato 2.000-2.500 1/min.Velocità max 4.000 1/min.",N/A,https://www.sait-abr.com/76194-large_default/sait-saitdiam-disco-diamantato-autogrip-dv-w.jpg,https://www.sait-abr.com/it/dischi-autogrip/2638-45195-sait-saitdiam-disco-diamantato-autogrip-dv-w.html#/34557-imballo-5/36376-grana-50/39451-diametro-100/40022-prodotto-saitdiam_d_vel_100_w/40023-foro_centrale-18
SAITPAD-DQ,SAIT,"Platorello in polimero per dischi abrasivi su fibra.
Flessibilità elevata, dotato di scanalature di raffreddamento.Indicato per lavorazioni di cordoni di saldatura e superfici piane.
Idoneo per dischi piani e semi-bombati.",N/A,https://www.sait-abr.com/76049-large_default/sait-platorello-polimero-saitpad-dq.jpg,https://www.sait-abr.com/it/saitpad-dq/2707-44176-sait-platorello-polimero-saitpad-dq.html#/39653-note-flessibilita_elevata/39657-prodotto-saitpad_dq/39661-o_dischi_su_fibra-115/39695-attacco-m14/39911-diametro-110
BSE 14-3 100,SAIT,"Macchina satinatrice 1400 watt - Ø max utensile 125 mm, Con regolazione di velocità
Elettronica a microprocessore: preselezione del numero di giri, stabilizzazione del numero di giri tramite dinamo tachimetrica, avviamento progressivo, arresto dell’avviamento, protezione contro il sovraccarico e controllo della temperatura.• Modulo elettronico completamente incapsulato per evitare i danni causati da polveri e detriti di lavorazione. La triplice protezione degli avvolgimenti riduce l’usura del motore assicurando una maggiore durata.• Cuffia di protezione regolabile: per prodotti fino a Ø 125 mm.• Interruttore unipolare.• Arresto dell’albero porta accessorio.",N/A,https://www.sait-abr.com/73453-large_default/rotativa-mafx-w.jpg,https://www.sait-abr.com/it/flex/2797-36764-rotativa-mafx-w.html#/35408-prodotto-rotativa_lg1704vr_rv
SAITLAM-UP Z,SAIT,"Disco abrasivo lamellare con supporto in fibra di vetro.Tela con zirconio.
- Lunga durata.
Consigliato utilizzo con elettroutensili ad elevata potenza.",N/A,https://www.sait-abr.com/75720-large_default/sait-premium-saitlam-upz.jpg,https://www.sait-abr.com/it/premium/404-40861-sait-premium-saitlam-upz.html#/34896-imballo-20/35481-grana-40/39237-dimensioni-115_x_2223/39244-prodotto-saitlam_up_z
SAITDIAM-EB ED,SAIT,Disco professionale elettro-depositato per il taglio a secco di marmi.,N/A,https://www.sait-abr.com/76185-large_default/sait-saitdiam-disco-diamantato-taglio-ed.jpg,https://www.sait-abr.com/it/utilizzi-speciali/2639-45139-sait-saitdiam-disco-diamantato-taglio-ed.html#/34655-imballo-3/39319-diametro-115/39380-prodotto-saitdiam_eb_ed/39500-foro_centrale-2223/40003-spessore-22
SAITPAD-DZ,SAIT,"Platorello in polimero per dischi abrasivi su fibra.
Dotato di scanalature radiali per migliorare il raffreddamento.SAITPAD-DZ: flessibilità media indicato per lavorazioni che richiedono maggiore flessibilità per adattarsi alle superfici.SAITPAD-DZ HARD: prodotto ad elevata rigidità per dischi ad alta capacità di asportazione.
Idoneo per dischi piani e semi-bombati.",N/A,https://www.sait-abr.com/76048-large_default/sait-platorello-polimero-piano-saitpad-dz.jpg,https://www.sait-abr.com/it/saitpad-dz/2708-44168-sait-platorello-polimero-piano-saitpad-dz.html#/39451-diametro-100/39654-note-flessbilita_media/39658-prodotto-saitpad_dz/39663-o_dischi_su_fibra-100/39907-attacco-m10
L 24-6-230,SAIT,"Smerigliatrice angolare 2400 watt - Ø mola/disco 180-230 mm
• Robusta carcassa del motore e dell’ingranaggio. Il robusto e durevole ingranaggio in acciaio ed il cuscinetto del mandrino protetto da un coperchio metallico aumentano l’affidabilità e la durata.• Carcassa del motore molto sottile e comoda da impugnare per controllo e maneggevolezza ottimali.• Impugnatura SoftVib per ridotte vibrazioni, inseribile in tre diverse posizioni.• Impugnatura posteriore con inserto antiscivolo per una presa piu` sicura.• Interruttore con pulsante di blocco.• Blocco contro partenze accidentali dopo l’interruzione della corrente.• Limitazione della corrente di spunto per un avviamento sicuro senza sovraccarico della rete elettrica.• Arresto dell’albero porta disco.",N/A,https://www.sait-abr.com/73456-large_default/rotativa-mafx-w.jpg,https://www.sait-abr.com/it/flex/2798-rotativa-mafx-w.html
L 21-6-230,SAIT,"Smerigliatrice angolare 2100 watt - Ø mola/disco 180-230 mm
Robusta carcassa del motore e dell’ingranaggio. Il robusto e durevole ingranaggio in acciaio ed il cuscinetto del mandrino protetto da un coperchio metallico aumentano l’affidabilità e la durata.• Carcassa del motore molto sottile e comoda da impugnare per controllo e maneggevolezza ottimali. Smorzamento delle vibrazioni supplementari mediante anello di smorzamento fra la carcassa del motore ed impugnatura posteriore.• Impugnatura SoftVib per ridotte vibrazioni, inseribile in tre diverse posizioni.• Impugnatura posteriore con inserto antiscivolo per una presa piu` sicura.• Interruttore con pulsante di blocco.",N/A,https://www.sait-abr.com/73458-large_default/rotativa-mafx-w.jpg,https://www.sait-abr.com/it/flex/2799-rotativa-mafx-w.html
SAITAC-RL 4S-D,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto D - al lattice -cosparsione aperta.Per lavorazioni meccaniche a secco.
- Basso intasamento.- Elevata flessibilità.",N/A,https://www.sait-abr.com/76302-large_default/sait-rotolo-largo-carta-abrasiva-saitac-4s-d.jpg,https://www.sait-abr.com/it/gamma-completa/1971-sait-rotolo-largo-carta-abrasiva-saitac-4s-d.html
