name,brand,description,price,image_url,product_page_url
Sikafloor®-376,Sika,Resina autolivellante poliuretanica con proprietà di crack-bridging,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-per-parcheggi/piani-intermedi/prodotti/sikafloor-376.html
Sikafloor®-377,Sika,Autolivellante poliuretanico con proprietà di crack-bridging,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-per-parcheggi/piani-intermedi/prodotti/sikafloor-377.html
Sikafloor®-378,Sika,"Finitura epossidica, colorata e semi-flessibile.",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-per-parcheggi/piani-intermedi/prodotti/sikafloor-378.html
Sikafloor®-381,Sika,Resina epossidica bicomponente per rivestimenti ad elevata resistenza chimica e meccanica,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-produttive-ediprocesso/aree-umide/prodotti/sikafloor-381.html
Sikafloor®-390 N,Sika,Rivestimento epossidico bicomponente flessibile chimico resistente.,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-produttive-ediprocesso/aree-umide/prodotti/sikafloor-390-n.html
Sikafloor®-400 N Elastic,Sika,Rivestimento poliuretanico monocomponente ad elevata elasticità,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/balconi-terrazzescale/prodotti/sikafloor-400-nelastic.html
Sikafloor®-420,Sika,Rivestimento poliuretanico monocomponente ad elevata elasticità,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/balconi-terrazzescale/prodotti/sikafloor-420.html
Sikafloor®-430 DecoCem,Sika,"Malta autolivellante cementizia fibrorinforzata a rapido indurimento per pavimentazioni ad alto effetto decorativo, ad uso interno",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-cementizidecorativi/sikafloor-430-decocem.html
Sikafloor®-701,Sika,"Primer epossidico bicomponente a basso contenuto di VOC, malta da livellamento o massetto epossidico",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-sterili/prodotti/sikafloor-701.html
Sikafloor®-81 EpoCem®,Sika,"Malta autolivellante epossicementizia, tricomponente",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-di-stoccaggiologisticheecommerciali/rivestimenti/prodotti/sikafloor-81-epocem.html
Sikagard® WallCoat AL-12 Hygienic,Sika,"Rivestimento acrilico monocomponente in emulsione acquosa, basse emissioni, elevata resistenza agli urti, per pareti verticali",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-sterili/sistemi/sikagard-wallcoatal-12hygienic.html
Sikagard® WallCoat AS-12 Hygienic,Sika,"Rivestimento acrilico monocomponente in emulsione acquosa, basse emissioni, per pareti verticali",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/sistemi/sikagard-wallcoatas-12hygienic.html
Sikagard® WallCoat N,Sika,Vernice epossidica bicomponente in dispersione acquosa,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-sterili/prodotti/sikagard-wallcoatn.html
Sikagard® WallCoat PS-11,Sika,"Rivestimento per murature UV-resistente, base acqua e a bassa emissione",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/sistemi/sikagard-wallcoatps-11.html
